,Atrial,AVC,EMP,OFT,SV,Ventricle
Ppfibp2,0.074962538,0.138418524,0.03919056,0.111560374,0.071961008,0.043212765
Cyb5r2,0.014767249,0.009874062,0.007920595,0.004336645,0.010739779,0.008473146
Gm10156,0,0.000976748,0.000536129,0.002983959,0.000726076,0.002148805
Nlrp10,0.013740668,0.024876712,0.003509807,0,0.008140457,0.002439297
Eif3f,4.390291276,4.647385256,5.651210693,5.001048273,5.848774527,4.51011798
AC167362.1,0,0,0,0,0.000319811,0
Tub,0,0.000962892,0.001434729,0.003517502,0.007903479,0.000107044
Ric3,0.035483703,0.031532586,0.029091052,0.032217314,0.030190569,0.02097475
Lmo1,0.021103717,0.010663216,0.010997726,0.016065129,0.021948988,0.016579782
Stk33,0,0,0.000257929,0,0.001551109,0
Gm9105,0.004480358,0.000855295,0.000713818,0.002350411,0.001630061,0.003465527
1700095J03Rik,0,0,0.000167995,0,0.000369805,0
Trim66,0,0,0,0,0,0
Rpl27a,3.708368276,3.151708934,4.507530533,3.789500332,5.093452853,4.336951724
SNORA3.3,0,0,0,0,0,0.000267586
St5,0.028505103,0.029483898,0.030232747,0.070710158,0.048696456,0.045201483
Akip1,0.178490946,0.163841272,0.132425501,0.16147128,0.132647292,0.175842517
BC051019,0,0.000278708,0,0.001250801,0.000262459,0.000716352
Ascl3,0,0,0.000809121,0.000581936,0.000193103,0
Tmem9b,0.547989836,0.651149265,0.510418953,0.527249861,0.423831556,0.481655043
Nrip3,0.003220111,0.002458688,0.001627883,0.004979821,0.001507406,0.002681071
Scube2,0.012461271,0.019445217,0.005311438,0.004259502,0.002725015,0.017070406
Dennd5a,0.122983712,0.158146271,0.127828809,0.178230978,0.14290238,0.180236387
Tmem41b,0.310083875,0.3164602,0.262341221,0.293610105,0.265148993,0.253326736
Ipo7,0.057663304,0.069842409,0.081907323,0.090198798,0.091737792,0.127580986
SNORA13.3,0,0.001055036,0.00085755,0.000885011,0.000458927,0.001724845
AA474408,0.014720053,0.016699775,0.01532885,0.016366416,0.024220803,0.01221523
Zfp143,0.133031325,0.129993113,0.15268026,0.168291129,0.147793802,0.125299366
Wee1,0.088797009,0.081525429,0.132551874,0.122167073,0.158217223,0.08495787
Swap70,0.120703637,0.144560945,0.119980366,0.116753778,0.125340814,0.119366684
Metazoa_SRP.77,0.000856452,0,0.000325947,0.000320779,0,0.000287347
Sbf2,0.37471092,0.362621943,0.167178871,0.29536454,0.312236558,0.284831239
Gm10087,0.000993589,0.00078147,0.000402499,0,0.001681034,0
Adm,0.691127128,0.393589386,0.137534637,0.094818606,0.860076925,0.105452308
B430319F04Rik,0.001942632,0,0,0,0,0
Ampd3,0.015254432,0.020712364,0.012670526,0.006677855,0.021202188,0.006217938
Rnf141,0.117937547,0.123490314,0.0852327,0.092513842,0.091125323,0.089587648
Lyve1,0.000914054,0.004512837,0.005067116,0.00337924,0.008310257,0.001418452
Mrvi1,0.025086203,0.015594398,0.019768261,0.10362473,0.012223893,0.033092779
Ctr9,0.362772424,0.385890353,0.33790661,0.466462097,0.441426575,0.317894424
Eif4g2,4.141340462,4.572267137,6.423222295,5.351655188,5.681768651,4.777846837
SNORD97,0.000324173,0,0,0,0,0.000676484
Galntl4,0.002811141,0.002533729,0.004320924,0.002346138,0.005173128,0.009289094
Usp47,0.385399522,0.55303279,0.456278187,0.540283833,0.518201512,0.470253608
Dkk3,0.305904597,0.302149365,0.06260587,0.060469511,0.050148381,0.23922779
Mical2,0.385684045,0.591346279,0.175008983,0.149962503,0.280277589,0.375766131
Micalcl,0.0020876,0.002231333,0.001620269,0.00051924,0.003042687,0.001005451
Parva,0.419576569,0.488116327,0.326038909,0.604899813,0.33852957,0.520085157
A230071N21Rik,0,0,0,0,0.000525278,0
2310014F06Rik,0.003738823,0.003176195,0.002321268,0.00389962,0.003726015,0.003782181
Tead1,0.203925589,0.320901871,0.216054935,0.381630064,0.242561716,0.334518632
Tead1.1,0,0.000897911,0.000271069,0,0,0
Rassf10,0,0,0,0,0,0
Arntl,0.047083209,0.042554619,0.033345325,0.040580588,0.034187903,0.02951368
Btbd10,0.352122265,0.341648873,0.322981715,0.39040621,0.313540751,0.283319415
Far1,0.557172382,0.579933259,0.562756677,0.559717754,0.604010965,0.483798625
Spon1,0.706933719,0.778587266,0.33640532,0.231919913,0.68380672,0.423297378
Rras2,0.928170737,1.452282013,1.295348925,0.927855116,1.515997608,1.06049001
Copb1,1.096217959,1.132471041,1.095394102,1.404454918,1.264384755,0.967927276
Psma1,5.729077615,5.519235129,5.785818661,5.055111847,5.28571478,4.924768943
4933406I18Rik,0.001532649,0,0,0.001198504,0.002935766,0.001069473
Pde3b,0.097813556,0.051557116,0.078133955,0.070857792,0.102734108,0.10755404
Cyp2r1,0.005817846,0.00424364,0.00509206,0.010844961,0.006860135,0.006670566
Calca,1.552874843,0.230196201,0.141389345,0.01772888,0.424261055,0.031734814
Gm15500,2.438659513,2.130555445,2.689395725,2.312469629,2.548210298,2.833189651
Calcb,0.029046499,0.004370923,0.012847257,0.001399359,0.019652676,0.001063328
Insc,0.001078305,0.001415941,0.001590736,0,0.002513881,0
Gm6816,0.017432558,0.014059165,0.013812821,0.015582862,0.013381187,0.016191769
Sox6,0.012649187,0.028993065,0.014401832,0.059419446,0.029844151,0.035385361
1110006G14Rik,0.010768508,0.006385337,0.003871419,0.007605346,0.005121252,0.007171763
1700003G18Rik,0,0,0.000276519,0,0.000706744,0.000334184
Gm4353,0.005242123,0.00254263,0.005161777,0.001669717,0.003056022,0.003822321
1110004F10Rik,2.419710006,2.422909755,3.147828786,2.85087319,2.890843081,2.515611193
Plekha7,0.052914428,0.04208843,0.028421234,0.050625319,0.036113946,0.051237546
Rps13,11.716172,10.47399276,16.32750537,11.94617776,14.1502277,14.23528661
Pik3c2a,0.112138786,0.135009988,0.11693687,0.195237009,0.13808395,0.129855303
Nucb2,0.044682028,0.026808538,0.0472097,0.040666376,0.058470962,0.01986443
Xylt1,0.005037807,0.011835503,0.005343611,0.015097293,0.007248053,0.009148876
Rps15a,12.45840887,11.67138787,16.74516618,13.28080378,16.17023586,14.35588819
Arl6ip1,5.83205619,7.599215188,7.826475334,8.373207137,8.718250692,6.229333566
Smg1,0.121300985,0.179073793,0.165997177,0.18662054,0.188338551,0.179577378
4930583K01Rik,0.003341356,0,0.000577118,0.00053488,0,0.000201335
Syt17,0,0.002220495,0.000535935,0.001433524,0.001563337,0.000361782
Itpripl2,0.005577906,0.018656047,0.010787536,0.022116117,0.020490581,0.014420146
Coq7,1.459115152,1.583057113,1.178874536,1.133624798,1.330828357,1.605588521
Tmc7,0.002996436,0.011183025,0.020432577,0.008127472,0.017574403,0.011370398
Tmc5,0,0.001045289,0.00417984,0,0.002789593,0.000839425
Gde1,0.384030059,0.604371995,0.685151308,0.56799458,0.612286053,0.577502639
Ccp110,0.055907086,0.084041263,0.180417814,0.124645548,0.140023736,0.08454984
9030624J02Rik,0.238699391,0.265734493,0.2147502,0.233921141,0.222709103,0.221021771
2310008H09Rik,0.640596934,0.634868958,0.995290958,0.94041978,1.078333401,0.90839844
Iqck,0,0.001507943,0.000824923,0.004116968,0.003474198,0.001116508
Gprc5b,0.005692549,0.003305789,0.007569647,0.004247785,0.011576105,0.007592804
Gp2,0,0.000472579,0.000191276,0.000585512,0,0.001246947
Umod,0,0,0,0,0,0
Pdilt,0,0,0,0,0,0
Acsm5,0,0,0,0,0,0
Acsm1,0,0,0,0,0,0
Thumpd1,0.744550759,0.563012137,0.703168302,0.654182791,0.671386069,0.684938651
Gm5601,0.072317897,0.096030472,0.082569065,0.083944218,0.09800041,0.083978179
Acsm3,0,0,0,0.003825471,0.005584624,0.000127353
Eri2,0.073262645,0.093358303,0.108473844,0.106628083,0.111040963,0.098455052
2610020H08Rik,0.036924693,0.043899076,0.038097055,0.037957952,0.047131055,0.037710237
Dcun1d3,0.04818464,0.057223366,0.053066043,0.045872182,0.056235483,0.03971472
Lyrm1,0.095168915,0.098742395,0.069490862,0.088965366,0.071411076,0.083581364
Tmem159,0.136270887,0.123363504,0.090053942,0.089052556,0.111653664,0.073019311
Anks4b,0.000904656,0,0.000239401,0,0,0
Crym,0.001576711,0.001679481,0.005469881,0.002476374,0.002409064,0.001664307
Abca14,0,0,0,0.000306576,0,0
Abca16,0,0,0,0,0,0
E130201H02Rik,0.007900978,0.012728259,0.013054801,0.014117817,0.009158583,0.009347157
Uqcrc2,4.573136053,4.247183456,3.331696431,3.220060227,3.259825199,4.29221121
Pdzd9,0.004607473,0.0081624,0.004263377,0.005942641,0.002860586,0.008912097
AC099930.1,0.06732367,0.038278448,0.028456961,0.035565606,0.02612125,0.033771249
BC030336,0.167631295,0.143712783,0.17258691,0.226746974,0.175655672,0.182718423
Vwa3a,0.006601366,0.000776829,0.001012044,0.005762813,0.004323576,0.002530797
Eef2k,0.023789197,0.021363869,0.033102959,0.045978666,0.039112403,0.020792396
Polr3e,0.158846451,0.12312103,0.185551146,0.182404354,0.16594711,0.232131877
Cdr2,0.153650745,0.181891947,0.301064355,0.25578153,0.260629963,0.222048452
4933427G17Rik,0.001991823,0.003871326,0.000623931,0.001959922,0.000613187,0.000739072
Gm9234,0.008144356,0.009296422,0.010137409,0.011116204,0.010726193,0.009451261
Gm9905,0.004040715,0.002675043,0.002912285,0.003903263,0.005343619,0.003993956
Mettl9,1.350927731,1.596911724,2.119586378,2.023278585,2.117502436,1.443931519
Igsf6,0,0,0,0,0,0
Otoa,0,0,0,0,0,0
Hs3st2,0.002620332,0.00105215,0,0,0.001413726,0.002807953
Usp31,0.023243653,0.028661665,0.024744292,0.040194675,0.035585962,0.051606005
1700069B07Rik,0,0,0,0,0.000488398,0.000290993
Scnn1g,0,0,0,0,0.000699733,0
Scnn1b,0,0,0,0,0,0
Cog7,0.096380766,0.12871834,0.092479567,0.13017031,0.113435216,0.11048455
Gga2,0.557111335,0.70732789,0.713859904,0.655771509,0.807436659,0.70411994
Ears2,0.103090637,0.129166637,0.159050998,0.16160288,0.144536356,0.219259508
Ubfd1,1.120318522,0.968758606,1.181533401,1.108533808,1.176768994,0.994939941
Ndufab1,4.279003928,4.102269476,3.364717674,3.134853849,3.187113491,4.722016715
Palb2,0.03729809,0.02997809,0.04324794,0.042401862,0.052373994,0.043563156
Gm16326,0,0,0.000619606,0,0,0
Dctn5,0.305763313,0.263291965,0.328699786,0.28305374,0.333781315,0.244999074
Gm15489,0.002162385,0.006228918,0.006310198,0.00799475,0.007088783,0.005881567
Plk1,0.523508844,0.677584127,1.151862307,0.821361338,0.938269321,0.800890388
Ern2,0,0,0,0,0,0
2010110P09Rik,0,0,0,0,0,0
Prkcb,0.001135258,0.000718489,0.005318644,0.053441578,0.006717811,0.003010934
Gm14388,0.026140256,0.022876681,0.014603604,0.018775575,0.016815895,0.021522762
Cacng3,0,0,0,0,0,0
Rbbp6,0.801814794,0.777946764,0.654237797,0.887864641,0.872280241,0.68619139
Tnrc6a,0.45650793,0.572777882,0.521942784,0.633037112,0.647535403,0.504312698
Slc5a11,0.015670569,0.026662407,0.0044213,0.00358667,0.009397051,0.006691281
Arhgap17,0.132475949,0.114415339,0.120829695,0.133840894,0.140824747,0.09377646
Lcmt1,0.588788097,0.666046365,0.590011253,0.468103274,0.601332995,0.530362133
Aqp8,0.000813702,0,0,0,0,0
Zkscan2,0.009255685,0.009192682,0.003117536,0.008368976,0.011367787,0.006588296
Hs3st4,0.001435888,0.002206174,0,0.000734649,0.001634229,0.000552392
Gm15338,0,0,0,0,0,0
3100003L05Rik,0.000948712,0,0,0,0,0
Gm6252,0,0,0,0,0,0
4933440M02Rik,0,0,0,0,0,0
Jmjd5,0.016100146,0.017342675,0.018141559,0.018650906,0.029432358,0.018898626
Nsmce1,1.337140769,1.361541994,1.272154409,1.422460636,1.312863717,1.251218152
Il4ra,0.003215852,0.003252416,0.000437713,0.002219056,0.002110822,0.002525092
Il21r,0,0.000577574,0,0.000453372,0,0.000342246
Gtf3c1,0.167686605,0.187403989,0.191541523,0.270897039,0.234817038,0.182350637
D430042O09Rik,0.010004152,0.017721338,0.012025196,0.012793913,0.012835505,0.01417769
Gsg1l,0.003701836,0.014547538,0.003407449,0,0.001609203,0.00987856
Xpo6,0.115344132,0.08582356,0.161003012,0.169372871,0.168019186,0.14014181
Gm17137,0.000938709,0,0,0.000659132,0,0
Gm17136,0,0,0,0,0,0
Sbk1,0.043444903,0.047183628,0.044743868,0.058402112,0.102777535,0.022043418
Gm10155,0.015408609,0.013260492,0.014951359,0.015897415,0.01194378,0.014542382
Lat,0.002513915,0.003585774,0.00084803,0.000422671,0.000588082,0.001070274
Spns1,0.48068683,0.501735928,0.452505727,0.482459672,0.50188605,0.383208452
Nfatc2ip,0.081719779,0.076672652,0.146144196,0.101150829,0.091256714,0.096026243
Cd19,0,0,0,0,0,0
Rabep2,0.127437071,0.124630494,0.10280955,0.114963761,0.147900981,0.088386393
Atp2a1,0.430568932,0.056725032,0.015810477,0.016297433,0.068295073,0.032695399
Sh2b1,0.297541299,0.236885403,0.191383265,0.204050705,0.239907586,0.202613295
Tufm,0.409707017,0.344111237,0.379640049,0.334594198,0.372984556,0.460835315
Atxn2l,0.140785055,0.149774025,0.171394968,0.177608411,0.23060619,0.159343503
Eif3c,2.333817275,2.301646869,2.713758455,2.798282122,2.722274804,2.531052126
U6.788,0.001825362,0,0,0,0,0
AC125169.1,0.000553263,0,0,0,0,0.000260287
Cln3,0.102407375,0.107104935,0.057414669,0.102457922,0.079527782,0.075538099
Apobr,0.006850232,0.00585448,0.000581591,0.001215428,0.00314703,0.001877655
Nupr1,0.012090405,0,0.001102082,0.00145417,0.001819722,0.000262154
2510046G10Rik,0.006726603,0.006617999,0.002631517,0.004108151,0.005124789,0.004683926
Ccdc101,0.240424591,0.190482093,0.234938391,0.26511761,0.230405749,0.251521163
Sult1a1,0,0,0,0,0,0
Gm6939,0,0,0,0.000520898,0,0
Slx1b,0.103259167,0.06619726,0.068736502,0.089424514,0.104053107,0.074902705
Bola2,0.748648065,0.647711259,0.992022025,0.770151696,0.969882846,1.077218806
Coro1a,0.002557315,0.001381552,0.008488123,0.00795068,0.005358239,0.002016771
Mapk3,0.365010486,0.340089494,0.547050415,0.447410445,0.64964124,0.289368728
Gdpd3,0.000856452,0,0.001351119,0.001516263,0.002634538,0.000496312
Gm9967,0.0015808,0.002356159,0.000170321,0.002044296,0.000571262,0.000590697
Ypel3,0.473974815,0.807107558,0.272581433,0.567566922,0.420285191,0.346988618
Tbx6,0.001079076,0.001335356,0,0.001093822,0.001810585,0.001934437
Ppp4c,1.665696104,1.72377433,2.175444757,2.118157098,2.096615373,1.77002083
Aldoa,31.73345187,28.22819442,18.94174684,22.36311994,17.89680486,25.70113781
Gm15676,0,0,0,0,0.000432002,0
Fam57b,0.00394577,0.003467065,0.007270621,0.00313683,0.002399266,0.001824731
Doc2a,0.00770886,0.002115557,0.004882488,0.002275454,0.007237877,0.003224987
Ino80e,0.437258728,0.402001456,0.566902528,0.529114897,0.548172706,0.506395605
Hirip3,0.318064417,0.33830179,0.432398052,0.494917226,0.434075147,0.446962008
Taok2,0.063317557,0.08032966,0.090030887,0.109224347,0.114095687,0.06897908
Tmem219,0.09169693,0.087932041,0.114614532,0.129781398,0.113772274,0.123455206
Kctd13,0.092075155,0.099293216,0.113813003,0.138527574,0.114840276,0.131373432
RP23-142A14.3,0.000992154,0,0,0.001216714,0.000903751,0.001407012
Asphd1,0,0,0.00027661,0.000405419,0.000306867,0
Sez6l2,0.03257595,0.014575453,0.005028771,0.000871008,0.011105672,0.001518671
AC122863.1,0.001762089,0.003241648,0.001053895,0.001787298,0.004668975,0.003496022
Cdipt,0.481288339,0.438744726,0.462264063,0.446325477,0.454498221,0.399149554
Mvp,0.135861011,0.056935726,0.017497201,0.029640867,0.034965944,0.020843853
2900092E17Rik,0.638515639,0.650206047,0.678067048,0.576317913,0.616273779,0.595177879
Prrt2,0,0,0,0,0.0002199,0.000179854
Maz,0.343930564,0.369187901,0.515341057,0.434813071,0.577524966,0.360566108
Kif22,0.526362901,0.684227748,0.828365119,0.68797996,0.865959748,0.592637687
Zg16,0,0.001442174,0,0,0,0.000203062
AI467606,0.001483424,0.000516535,0,0,0.001621061,0.000163428
Qprt,0.074150706,0.089111403,0.030970571,0.042435216,0.031368823,0.062733672
Spn,0,0,0.0004618,0,0.000469771,0
Metazoa_SRP.78,0,0,0,0.000223315,0.000624277,8.01E-05
Cd2bp2,0.305217289,0.292340191,0.401841086,0.329521895,0.392035488,0.317436019
Tbc1d10b,0.238757041,0.231960127,0.214366414,0.17691049,0.213678659,0.176713653
Mylpf,1.759598072,1.128931021,0.350178272,0.507008124,0.206883759,1.583805983
1-Sep,0.064691636,0.099829897,0.02987503,0.032215229,0.036036009,0.076557677
Zfp553,0.212046853,0.191477471,0.25658375,0.246796727,0.277670333,0.183220721
Zfp771,0.443942384,0.362488005,0.48894916,0.443125117,0.593651043,0.402694881
Dctpp1,1.815490716,1.358373234,3.378224533,2.142282193,2.81926007,3.502180732
Sephs2,0.028713492,0.034775584,0.023735583,0.042481658,0.03034554,0.066532924
Gm17511,0.067361604,0.050783795,0.110061414,0.071433651,0.11187999,0.072911159
Itgal,0.001984142,0.000797375,0.000591637,0.000505337,0.001566795,0.000724274
Zfp768,0.258380871,0.22544166,0.172260629,0.202477364,0.229857962,0.174205624
Zfp747,0.015175358,0.017486112,0.020048591,0.017966751,0.021928996,0.013995645
9130019O22Rik,0.030617488,0.020718193,0.023458173,0.021489385,0.01997574,0.011903067
E430018J23Rik,0.022943553,0.019225469,0.024606314,0.038325876,0.032319077,0.018671067
Smt3h2-ps2,0,0,0,0,0,0
Zfp764,0.017603979,0.020248289,0.022561665,0.025176437,0.023532042,0.017177766
Zfp688,0.126952976,0.148841706,0.13341072,0.170502224,0.160546089,0.124332898
Zfp689,0.024233077,0.023577239,0.025526782,0.03386263,0.031055759,0.020845855
B130055M24Rik,0.001125797,0.003432586,0.005278594,0.004891971,0.005776929,0.003831889
Prr14,0.091067229,0.096047425,0.127618651,0.121223872,0.09969078,0.078386327
Fbrs,0.047676481,0.054994609,0.042860273,0.037599489,0.058262923,0.032034206
Srcap,0.053046249,0.05452039,0.048249798,0.06825417,0.078074243,0.044067695
Metazoa_SRP.79,0.001926362,0.002975172,0.000826833,0.001575986,0.000316804,0.001257542
Srcap.1,0.030937031,0.03227342,0.031258364,0.042365267,0.044911272,0.030552703
Phkg2,0.221284509,0.253328385,0.20667311,0.218124038,0.253230165,0.224619578
Gm166,0.082288866,0.084463587,0.037403054,0.05680693,0.050836848,0.043057224
Rnf40,0.082523775,0.087846741,0.121039899,0.096216372,0.106116664,0.082203141
Zfp629,0.052683258,0.044072585,0.05704435,0.065916248,0.075709926,0.058071423
Bcl7c,0.457070334,0.478824451,0.584462596,0.513894244,0.62659471,0.457477031
Ctf1,0.047876986,0.032126834,0.051450424,0.061482635,0.049271717,0.031622562
Ctf2,0.00081486,0.000739376,0,0.000648779,0.001586893,0.000830711
Fbxl19,0.018750226,0.027987074,0.032482728,0.027491692,0.039218081,0.025166704
Orai3,0.045952422,0.057103245,0.03874692,0.046823849,0.043833649,0.041746916
Setd1a,0.044671686,0.041533581,0.065569218,0.068068774,0.081496647,0.058172087
Hsd3b7,0.016331828,0.03042044,0.008180809,0.019156179,0.007626401,0.017574806
Stx1b,0.009525655,0.008920233,0.005690951,0.014791561,0.008860868,0.005420936
Stx4a,0.313715695,0.397922509,0.243969624,0.327594107,0.27369343,0.34676962
Metazoa_SRP.80,0,0,0,0.000751609,0.000655437,0.000665873
Zfp668,0.052987348,0.055433193,0.079944482,0.087382905,0.108141059,0.065423731
Zfp646,0.031365078,0.035099008,0.045915956,0.047032194,0.05242856,0.036670454
Prss53,0.00371758,0.008029959,0.00070768,0.00532014,0.001799493,0.005497823
VKORC1,0.311360389,0.39983956,0.356363301,0.423876034,0.326897763,0.519600363
Bckdk,0.652402066,0.642806359,0.638641543,0.602812594,0.621224013,0.686858197
Kat8,0.201524694,0.212369517,0.232602492,0.250566007,0.246762123,0.205543144
Prss8,0.002025996,0.008430109,0.02755196,0.010129049,0.016565802,0.004041086
Prss36,0.075958172,0.081809163,0.066795047,0.061756725,0.054694233,0.085711171
Fus,2.609755152,2.913066406,2.662673643,3.349527687,3.544285723,2.599125779
AC124461.1,0.000832911,0.000538955,0.001199995,0.002076087,0.001898381,0.000990334
B230325K18Rik,0.011043428,0.012077884,0.006125533,0.010067415,0.01329376,0.011175793
Pycard,0.159356508,0.229346371,0.160684177,0.111521242,0.135624079,0.223759732
Trim72,0.001851379,0.007501355,0,0,0,0.002821292
Itgam,0.000939274,0.001308391,0.001366533,0,0.001276506,0.000539277
Itgax,0,0.001998761,0,0.000502173,0.002249069,0
Itgad,0.006628389,0.00072037,0.000621311,0.000768618,0,0.001200376
Cox6a2,1.977880096,2.404822072,0.344229264,0.632874503,0.190231126,1.943501145
9130023H24Rik,0.040675266,0.04024609,0.027623862,0.038154235,0.027630775,0.024660054
Armc5,0.09688395,0.079450068,0.069945595,0.100244442,0.103149452,0.075203662
Tgfb1i1,2.296026075,2.19489795,1.357494443,2.088027455,1.306913255,1.57305849
Slc5a2,0.006446867,0.005069868,0.003890859,0.000447928,0.002986114,0.002035436
BC017158,0.034029943,0.033124666,0.036185047,0.060295874,0.042755068,0.029845188
Rgs10,1.114007593,0.879403411,0.61157651,0.38736058,0.677585081,0.633542877
Gm15503,0.001878745,0.00319132,0.003708404,0,0.00310861,0.001774241
